"cd_linha";"min";"max";"mean";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
33377;0;56;12.103960396039604;177.11009331854865;13.308271612743281;1010;656;35.04950495049505;"201708161900_201708162000";"2017-08-07 20:52:00"
33380;0;50;9.559943582510579;159.92754575952438;12.646246311041248;709;340;52.045133991537384;"201708161900_201708162000";"2017-08-07 20:52:00"
33382;0;53;12.94488188976378;155.38379610443434;12.465303690822552;381;261;31.496062992125985;"201708161900_201708162000";"2017-08-07 20:52:00"
33386;0;53;13.177777777777777;134.7135173389951;11.606615240413335;315;221;29.841269841269845;"201708161900_201708162000";"2017-08-07 20:52:00"
33387;0;51;13.4;188.94730538922153;13.745810466801204;335;203;39.40298507462686;"201708161900_201708162000";"2017-08-07 20:52:00"
33389;0;56;12.825783972125436;196.76889772637435;14.027433754125319;574;347;39.54703832752613;"201708161900_201708162000";"2017-08-07 20:52:00"
33391;0;62;10.731707317073171;237.52838309737137;15.41195584918966;902;403;55.32150776053215;"201708161900_201708162000";"2017-08-07 20:52:00"
33398;0;244;11.35;339.97144288577164;18.43831453484216;500;256;48.8;"201708161900_201708162000";"2017-08-07 20:52:00"
33406;0;44;12.360294117647058;163.09144880174296;12.77072624409994;136;92;32.35294117647059;"201708161900_201708162000";"2017-08-07 20:52:00"
33412;0;62;14.200934579439252;190.9782150849019;13.819486788043248;214;150;29.90654205607477;"201708161900_201708162000";"2017-08-07 20:52:00"
33418;0;45;11.02127659574468;175.704673577014;13.255363954905727;235;136;42.12765957446809;"201708161900_201708162000";"2017-08-07 20:52:00"
33421;0;47;11.216867469879517;171.01935012778384;13.077436680320186;166;97;41.56626506024096;"201708161900_201708162000";"2017-08-07 20:52:00"
33425;0;50;13.283474065138721;185.05601883416963;13.603529646167924;829;513;38.118214716525934;"201708161900_201708162000";"2017-08-07 20:52:00"
33426;0;59;12.486238532110091;240.74233892228185;15.51587377243969;436;231;47.018348623853214;"201708161900_201708162000";"2017-08-07 20:52:00"
33427;0;49;11.200431034482758;209.61632810754446;14.478132756248108;464;246;46.98275862068966;"201708161900_201708162000";"2017-08-07 20:52:00"
33429;0;54;11.845323741007194;173.50306469625747;13.172056206084815;278;162;41.72661870503597;"201708161900_201708162000";"2017-08-07 20:52:00"
33432;0;59;13.143805309734514;220.45155799305388;14.847611188102073;452;271;40.04424778761062;"201708161900_201708162000";"2017-08-07 20:52:00"
33439;0;50;11.56711409395973;183.24968928660215;13.536974894214813;298;171;42.61744966442953;"201708161900_201708162000";"2017-08-07 20:52:00"
33440;0;44;13.102272727272727;175.30376623376623;13.240232861765167;176;114;35.22727272727273;"201708161900_201708162000";"2017-08-07 20:52:00"
33441;0;58;18.21172638436482;223.55306465691592;14.951691030011151;307;225;26.710097719869708;"201708161900_201708162000";"2017-08-07 20:52:00"
33443;0;50;9.23568281938326;165.6467076920087;12.870381023575359;908;413;54.51541850220265;"201708161900_201708162000";"2017-08-07 20:52:00"
33448;0;53;14.29746835443038;204.4191681735986;14.297523148209923;316;238;24.68354430379747;"201708161900_201708162000";"2017-08-07 20:52:00"
33450;0;58;10.100515463917526;219.74956045712474;14.823952254952953;388;166;57.21649484536082;"201708161900_201708162000";"2017-08-07 20:52:00"
33451;0;50;9.845070422535212;164.44509029485567;12.823614556545891;568;285;49.823943661971825;"201708161900_201708162000";"2017-08-07 20:52:00"
33455;0;54;18.151515151515152;185.5739140453969;13.622551671599448;264;206;21.969696969696972;"201708161900_201708162000";"2017-08-07 20:52:00"
33457;0;60;12.268156424581006;173.98765946802285;13.190438183321389;537;324;39.66480446927374;"201708161900_201708162000";"2017-08-07 20:52:00"
33460;0;45;18.130434782608695;191.93816425120772;13.854174975479692;46;37;19.565217391304344;"201708161900_201708162000";"2017-08-07 20:52:00"
33461;0;56;17.931818181818183;230.32866334578657;15.17658272951413;220;169;23.18181818181818;"201708161900_201708162000";"2017-08-07 20:52:00"
33462;0;255;18.341463414634145;498.1604778496769;22.31950890700055;246;172;30.081300813008127;"201708161900_201708162000";"2017-08-07 20:52:00"
33468;0;63;15.547344110854503;240.8038876058506;15.517857055851836;433;289;33.25635103926097;"201708161900_201708162000";"2017-08-07 20:52:00"
33470;0;51;12.059259259259258;194.5094864381109;13.946665782118352;270;166;38.51851851851852;"201708161900_201708162000";"2017-08-07 20:52:00"
33472;0;50;13.394683026584866;231.6369388849776;15.219623480394567;489;271;44.580777096114524;"201708161900_201708162000";"2017-08-07 20:52:00"
33473;0;54;8.916666666666666;180.96659324522756;13.452382437517436;228;89;60.96491228070175;"201708161900_201708162000";"2017-08-07 20:52:00"
33474;0;51;14.24742268041237;235.93857092072517;15.360292019383133;291;171;41.23711340206185;"201708161900_201708162000";"2017-08-07 20:52:00"
33475;0;56;13.564705882352941;216.48683473389352;14.713491588806972;85;49;42.352941176470594;"201708161900_201708162000";"2017-08-07 20:52:00"
33476;0;62;12.008417508417509;273.0336558388835;16.523730082486928;594;277;53.36700336700338;"201708161900_201708162000";"2017-08-07 20:52:00"
