"Parte 1: RandomForestClassifier; naive_bayes.MultinomialNB; decision tree; logistic regression";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;mean_fit_time;mean_score_time;mean_test_accuracy;mean_test_f1_score;mean_test_precision;mean_test_recall;mean_train_accuracy;mean_train_f1_score;mean_train_precision;mean_train_recall;metodo;param_decisiontreeclassifier__max_depth;param_logisticregression__C;param_logisticregression__penalty;param_multinomialnb__alpha;param_randomforestclassifier__max_depth;param_randomforestclassifier__n_estimators;params;rank_test_accuracy;rank_test_f1_score;rank_test_precision;rank_test_recall;split0_test_accuracy;split0_test_f1_score;split0_test_precision;split0_test_recall;split0_train_accuracy;split0_train_f1_score;split0_train_precision;split0_train_recall;split1_test_accuracy;split1_test_f1_score;split1_test_precision;split1_test_recall;split1_train_accuracy;split1_train_f1_score;split1_train_precision;split1_train_recall;split2_test_accuracy;split2_test_f1_score;split2_test_precision;split2_test_recall;split2_train_accuracy;split2_train_f1_score;split2_train_precision;split2_train_recall;split3_test_accuracy;split3_test_f1_score;split3_test_precision;split3_test_recall;split3_train_accuracy;split3_train_f1_score;split3_train_precision;split3_train_recall;split4_test_accuracy;split4_test_f1_score;split4_test_precision;split4_test_recall;split4_train_accuracy;split4_train_f1_score;split4_train_precision;split4_train_recall;split5_test_accuracy;split5_test_f1_score;split5_test_precision;split5_test_recall;split5_train_accuracy;split5_train_f1_score;split5_train_precision;split5_train_recall;split6_test_accuracy;split6_test_f1_score;split6_test_precision;split6_test_recall;split6_train_accuracy;split6_train_f1_score;split6_train_precision;split6_train_recall;split7_test_accuracy;split7_test_f1_score;split7_test_precision;split7_test_recall;split7_train_accuracy;split7_train_f1_score;split7_train_precision;split7_train_recall;split8_test_accuracy;split8_test_f1_score;split8_test_precision;split8_test_recall;split8_train_accuracy;split8_train_f1_score;split8_train_precision;split8_train_recall;split9_test_accuracy;split9_test_f1_score;split9_test_precision;split9_test_recall;split9_train_accuracy;split9_train_f1_score;split9_train_precision;split9_train_recall;std_fit_time;std_score_time;std_test_accuracy;std_test_f1_score;std_test_precision;std_test_recall;std_train_accuracy;std_train_f1_score;std_train_precision;std_train_recall;;
29;6,591890359;0,776617646;0,952050674;0,952050674;0,952050674;0,952050674;0,95086963;0,95086963;0,95086963;0,95086963;logistic regression;;0.1;l2;;;;{'logisticregression__C': 0.1, 'logisticregression__penalty': 'l2'};12;12;12;12;0,952548037;0,952548037;0,952548037;0,952548037;0,951085443;0,951085443;0,951085443;0,951085443;0,950543024;0,950543024;0,950543024;0,950543024;0,951011161;0,951011161;0,951011161;0,951011161;0,954385965;0,954385965;0,954385965;0,954385965;0,950621181;0,950621181;0,950621181;0,950621181;0,952205882;0,952205882;0,952205882;0,952205882;0,95082637;0,95082637;0,95082637;0,95082637;0,950367647;0,950367647;0,950367647;0,950367647;0,95091922;0,95091922;0,95091922;0,95091922;0,952372995;0,952372995;0,952372995;0,952372995;0,95091922;0,95091922;0,95091922;0,95091922;0,951027912;0,951027912;0,951027912;0,951027912;0,950882992;0,950882992;0,950882992;0,950882992;0,950025071;0,950025071;0,950025071;0,950025071;0,950938701;0,950938701;0,950938701;0,950938701;0,952349106;0,952349106;0,952349106;0,952349106;0,950569142;0,950569142;0,950569142;0,950569142;0,954682274;0,954682274;0,954682274;0,954682274;0,950922866;0,950922866;0,950922866;0,950922866;2,708138551;0,025193654;0,001519741;0,001519741;0,001519741;0,001519741;0,000152709;0,000152709;0,000152709;0,000152709;;
30;4,037088656;0,810539603;0,974412541;0,974412541;0,974412541;0,974412541;0,977289016;0,977289016;0,977289016;0,977289016;logistic regression;;1;l1;;;;{'logisticregression__C': 1, 'logisticregression__penalty': 'l1'};9;9;9;9;0,974937343;0,974937343;0,974937343;0,974937343;0,977436907;0,977436907;0,977436907;0,977436907;0,973433584;0,973433584;0,973433584;0,973433584;0,977084068;0,977084068;0,977084068;0,977084068;0,978279031;0,978279031;0,978279031;0,978279031;0,977084068;0,977084068;0,977084068;0,977084068;0,973596257;0,973596257;0,973596257;0,973596257;0,977288765;0,977288765;0,977288765;0,977288765;0,976437166;0,976437166;0,976437166;0,976437166;0,977177344;0,977177344;0,977177344;0,977177344;0,972092246;0,972092246;0,972092246;0,972092246;0,977325905;0,977325905;0,977325905;0,977325905;0,974928965;0,974928965;0,974928965;0,974928965;0,977456315;0,977456315;0,977456315;0,977456315;0,972756142;0,972756142;0,972756142;0,972756142;0,977289187;0,977289187;0,977289187;0,977289187;0,974251797;0,974251797;0,974251797;0,974251797;0,97729003;0,97729003;0,97729003;0,97729003;0,973411371;0,973411371;0,973411371;0,973411371;0,97745757;0,97745757;0,97745757;0,97745757;0,185107479;0,025227945;0,001742866;0,001742866;0,001742866;0,001742866;0,000132707;0,000132707;0,000132707;0,000132707;;
31;16,54722173;0,877584982;0,972958519;0,972958519;0,972958519;0,972958519;0,976451514;0,976451514;0,976451514;0,976451514;logistic regression;;1;l2;;;;{'logisticregression__C': 1, 'logisticregression__penalty': 'l2'};10;10;10;10;0,972765246;0,972765246;0,972765246;0,972765246;0,976396962;0,976396962;0,976396962;0,976396962;0,973433584;0,973433584;0,973433584;0,973433584;0,976564096;0,976564096;0,976564096;0,976564096;0,976775272;0,976775272;0,976775272;0,976775272;0,976155546;0,976155546;0,976155546;0,976155546;0,971423797;0,971423797;0,971423797;0,971423797;0,976601671;0,976601671;0,976601671;0,976601671;0,973262032;0,973262032;0,973262032;0,973262032;0,976025998;0,976025998;0,976025998;0,976025998;0,971758021;0,971758021;0,971758021;0,971758021;0,976508821;0,976508821;0,976508821;0,976508821;0,973591844;0,973591844;0,973591844;0,973591844;0,976620676;0,976620676;0,976620676;0,976620676;0,971586161;0,971586161;0,971586161;0,971586161;0,976564966;0,976564966;0,976564966;0,976564966;0,97241264;0,97241264;0,97241264;0,97241264;0,976510129;0,976510129;0,976510129;0,976510129;0,972575251;0,972575251;0,972575251;0,972575251;0,976566272;0,976566272;0,976566272;0,976566272;14,77894922;0,185627913;0,001464673;0,001464673;0,001464673;0,001464673;0,000191894;0,000191894;0,000191894;0,000191894;;
32;47,96525013;0,974648833;0,977638132;0,977638132;0,977638132;0,977638132;0,990748481;0,990748481;0,990748481;0,990748481;logistic regression;;5;l1;;;;{'logisticregression__C': 5, 'logisticregression__penalty': 'l1'};4;4;4;4;0,976775272;0,976775272;0,976775272;0,976775272;0,991030474;0,991030474;0,991030474;0,991030474;0,977443609;0,977443609;0,977443609;0,977443609;0,990900481;0,990900481;0,990900481;0,990900481;0,980451128;0,980451128;0,980451128;0,980451128;0,990566213;0,990566213;0,990566213;0,990566213;0,975768717;0,975768717;0,975768717;0,975768717;0,991012071;0,991012071;0,991012071;0,991012071;0,980280749;0,980280749;0,980280749;0,980280749;0,990547818;0,990547818;0,990547818;0,990547818;0,976270053;0,976270053;0,976270053;0,976270053;0,99082637;0,99082637;0,99082637;0,99082637;0,977770349;0,977770349;0,977770349;0,977770349;0,990585133;0,990585133;0,990585133;0,990585133;0,977268929;0,977268929;0,977268929;0,977268929;0,990863679;0,990863679;0,990863679;0,990863679;0,978766093;0,978766093;0,978766093;0,978766093;0,990696897;0,990696897;0,990696897;0,990696897;0,975585284;0,975585284;0,975585284;0,975585284;0,990455676;0,990455676;0,990455676;0,990455676;57,548775;0,157401595;0,001633585;0,001633585;0,001633585;0,001633585;0,000194937;0,000194937;0,000194937;0,000194937;;
33;14,42300589;0,801834822;0,977471003;0,977471003;0,977471003;0,977471003;0,985534054;0,985534054;0,985534054;0,985534054;logistic regression;;5;l2;;;;{'logisticregression__C': 5, 'logisticregression__penalty': 'l2'};5;5;5;5;0,976608187;0,976608187;0,976608187;0,976608187;0,985979313;0,985979313;0,985979313;0,985979313;0,976775272;0,976775272;0,976775272;0,976775272;0,985533622;0,985533622;0,985533622;0,985533622;0,980952381;0,980952381;0,980952381;0,980952381;0,985310776;0,985310776;0,985310776;0,985310776;0,975935829;0,975935829;0,975935829;0,975935829;0,985738162;0,985738162;0,985738162;0,985738162;0,979946524;0,979946524;0,979946524;0,979946524;0,98545961;0,98545961;0,98545961;0,98545961;0,975434492;0,975434492;0,975434492;0,975434492;0,985663881;0,985663881;0,985663881;0,985663881;0,977101788;0,977101788;0,977101788;0,977101788;0,985329892;0,985329892;0,985329892;0,985329892;0,976433227;0,976433227;0,976433227;0,976433227;0,985367031;0,985367031;0,985367031;0,985367031;0,978766093;0,978766093;0,978766093;0,978766093;0,985571834;0,985571834;0,985571834;0,985571834;0,976755853;0,976755853;0,976755853;0,976755853;0,985386415;0,985386415;0,985386415;0,985386415;8,089079977;0,043217252;0,001714252;0,001714252;0,001714252;0,001714252;0,000201238;0,000201238;0,000201238;0,000201238;;
34;29,39207716;0,876183867;0,976735635;0,976735635;0,976735635;0,976735635;0,993301841;0,993301841;0,993301841;0,993301841;logistic regression;;10;l1;;;;{'logisticregression__C': 10, 'logisticregression__penalty': 'l1'};6;6;6;6;0,975271512;0,975271512;0,975271512;0,975271512;0,99333321;0,99333321;0,99333321;0,99333321;0,976608187;0,976608187;0,976608187;0,976608187;0,993574625;0,993574625;0,993574625;0,993574625;0,979281537;0,979281537;0,979281537;0,979281537;0,993407491;0,993407491;0,993407491;0,993407491;0,975601604;0,975601604;0,975601604;0,975601604;0,993481894;0,993481894;0,993481894;0,993481894;0,977774064;0,977774064;0,977774064;0,977774064;0,993259053;0,993259053;0,993259053;0,993259053;0,976604278;0,976604278;0,976604278;0,976604278;0,993240483;0,993240483;0,993240483;0,993240483;0,976767508;0,976767508;0,976767508;0,976767508;0,992906353;0,992906353;0,992906353;0,992906353;0,975931807;0,975931807;0,975931807;0,975931807;0,993277748;0,993277748;0,993277748;0,993277748;0,978097308;0,978097308;0,978097308;0,978097308;0,993370843;0,993370843;0,993370843;0,993370843;0,97541806;0,97541806;0,97541806;0,97541806;0,99316671;0,99316671;0,99316671;0,99316671;54,632346;0,060470587;0,001235363;0,001235363;0,001235363;0,001235363;0,000174524;0,000174524;0,000174524;0,000174524;;
35;12,89238682;0,971048069;0,978005816;0,978005816;0,978005816;0,978005816;0,9887875;0,9887875;0,9887875;0,9887875;logistic regression;;10;l2;;;;{'logisticregression__C': 10, 'logisticregression__penalty': 'l2'};2;2;2;2;0,97710944;0,97710944;0,97710944;0,97710944;0,989303423;0,989303423;0,989303423;0,989303423;0,976775272;0,976775272;0,976775272;0,976775272;0,988987725;0,988987725;0,988987725;0,988987725;0,98245614;0,98245614;0,98245614;0,98245614;0,988690598;0,988690598;0,988690598;0,988690598;0,97526738;0,97526738;0,97526738;0,97526738;0,988969359;0,988969359;0,988969359;0,988969359;0,980782086;0,980782086;0,980782086;0,980782086;0,988653668;0,988653668;0,988653668;0,988653668;0,976270053;0,976270053;0,976270053;0,976270053;0,988672238;0,988672238;0,988672238;0,988672238;0,97793749;0,97793749;0,97793749;0,97793749;0,988579599;0,988579599;0,988579599;0,988579599;0,976934648;0,976934648;0,976934648;0,976934648;0,988616739;0,988616739;0,988616739;0,988616739;0,979267681;0,979267681;0,979267681;0,979267681;0,988784283;0,988784283;0,988784283;0,988784283;0,977257525;0,977257525;0,977257525;0,977257525;0,988617373;0,988617373;0,988617373;0,988617373;4,296907218;0,268767537;0,002089347;0,002089347;0,002089347;0,002089347;0,000219377;0,000219377;0,000219377;0,000219377;;
36;14,12300658;0,884489465;0,976133971;0,976133971;0,976133971;0,976133971;0,994102202;0,994102202;0,994102202;0,994102202;logistic regression;;15;l1;;;;{'logisticregression__C': 15, 'logisticregression__penalty': 'l1'};7;7;7;7;0,974770259;0,974770259;0,974770259;0,974770259;0,994243161;0,994243161;0,994243161;0,994243161;0,975772765;0,975772765;0,975772765;0,975772765;0,994057457;0,994057457;0,994057457;0,994057457;0,978780284;0,978780284;0,978780284;0,978780284;0,99418745;0,99418745;0,99418745;0,99418745;0,975935829;0,975935829;0,975935829;0,975935829;0,994261838;0,994261838;0,994261838;0,994261838;0,97743984;0,97743984;0,97743984;0,97743984;0,993983287;0,993983287;0,993983287;0,993983287;0,975601604;0,975601604;0,975601604;0,975601604;0,994206128;0,994206128;0,994206128;0,994206128;0,976098947;0,976098947;0,976098947;0,976098947;0,99389055;0,99389055;0,99389055;0,99389055;0,975263246;0,975263246;0,975263246;0,975263246;0,994001968;0,994001968;0,994001968;0,994001968;0,977094131;0,977094131;0,977094131;0,977094131;0,994187882;0,994187882;0,994187882;0,994187882;0,97458194;0,97458194;0,97458194;0,97458194;0,994002303;0,994002303;0,994002303;0,994002303;4,278249064;0,077499983;0,00122931;0,00122931;0,00122931;0,00122931;0,000123178;0,000123178;0,000123178;0,000123178;;
37;19,90025566;0,801834321;0,978022529;0,978022529;0,978022529;0,978022529;0,990280519;0,990280519;0,990280519;0,990280519;logistic regression;;15;l2;;;;{'logisticregression__C': 15, 'logisticregression__penalty': 'l2'};1;1;1;1;0,97710944;0,97710944;0,97710944;0,97710944;0,99043622;0,99043622;0,99043622;0,99043622;0,97710944;0,97710944;0,97710944;0,97710944;0,99045479;0,99045479;0,99045479;0,99045479;0,98245614;0,98245614;0,98245614;0,98245614;0,990139093;0,990139093;0,990139093;0,990139093;0,975935829;0,975935829;0,975935829;0,975935829;0,990454968;0,990454968;0,990454968;0,990454968;0,979779412;0,979779412;0,979779412;0,979779412;0,990343547;0,990343547;0,990343547;0,990343547;0,976437166;0,976437166;0,976437166;0,976437166;0,990362117;0,990362117;0,990362117;0,990362117;0,977436069;0,977436069;0,977436069;0,977436069;0,989953761;0,989953761;0,989953761;0,989953761;0,976934648;0,976934648;0,976934648;0,976934648;0,990288017;0,990288017;0,990288017;0,990288017;0,979602073;0,979602073;0,979602073;0,979602073;0,990325516;0,990325516;0,990325516;0,990325516;0,977424749;0,977424749;0,977424749;0,977424749;0,990047165;0,990047165;0,990047165;0,990047165;13,96768296;0,066745691;0,001888487;0,001888487;0,001888487;0,001888487;0,000167028;0,000167028;0,000167028;0,000167028;;
38;11,01403627;0,80393517;0,975799713;0,975799713;0,975799713;0,975799713;0,994594306;0,994594306;0,994594306;0,994594306;logistic regression;;20;l1;;;;{'logisticregression__C': 20, 'logisticregression__penalty': 'l1'};8;8;8;8;0,973600668;0,973600668;0,973600668;0,973600668;0,994818845;0,994818845;0,994818845;0,994818845;0,97593985;0,97593985;0,97593985;0,97593985;0,994707423;0,994707423;0,994707423;0,994707423;0,978947368;0,978947368;0,978947368;0,978947368;0,994540289;0,994540289;0,994540289;0,994540289;0,975601604;0,975601604;0,975601604;0,975601604;0,994800371;0,994800371;0,994800371;0,994800371;0,976938503;0,976938503;0,976938503;0,976938503;0,994410399;0,994410399;0,994410399;0,994410399;0,975100267;0,975100267;0,975100267;0,975100267;0,9945961;0,9945961;0,9945961;0,9945961;0,976433227;0,976433227;0,976433227;0,976433227;0,994521922;0,994521922;0,994521922;0,994521922;0,974761825;0,974761825;0,974761825;0,974761825;0,994540491;0,994540491;0,994540491;0,994540491;0,976425347;0,976425347;0,976425347;0,976425347;0,994540694;0,994540694;0,994540694;0,994540694;0,974247492;0,974247492;0,974247492;0,974247492;0,994466521;0,994466521;0,994466521;0,994466521;2,119972872;0,040167272;0,001444657;0,001444657;0,001444657;0,001444657;0,000130291;0,000130291;0,000130291;0,000130291;;
39;14,78825033;0,788425636;0,977888826;0,977888826;0,977888826;0,977888826;0,991268438;0,991268438;0,991268438;0,991268438;logistic regression;;20;l2;;;;{'logisticregression__C': 20, 'logisticregression__penalty': 'l2'};3;3;3;3;0,97593985;0,97593985;0,97593985;0,97593985;0,991643299;0,991643299;0,991643299;0,991643299;0,977443609;0,977443609;0,977443609;0,977443609;0,991346172;0,991346172;0,991346172;0,991346172;0,981787803;0,981787803;0,981787803;0,981787803;0,991104756;0,991104756;0,991104756;0,991104756;0,975768717;0,975768717;0,975768717;0,975768717;0,991402043;0,991402043;0,991402043;0,991402043;0,979779412;0,979779412;0,979779412;0,979779412;0,991346332;0,991346332;0,991346332;0,991346332;0,976437166;0,976437166;0,976437166;0,976437166;0,991364903;0,991364903;0,991364903;0,991364903;0,977436069;0,977436069;0,977436069;0,977436069;0,990733691;0,990733691;0,990733691;0,990733691;0,977101788;0,977101788;0,977101788;0,977101788;0,991309354;0,991309354;0,991309354;0,991309354;0,979769269;0,979769269;0,979769269;0,979769269;0,991328245;0,991328245;0,991328245;0,991328245;0,977424749;0,977424749;0,977424749;0,977424749;0,991105582;0,991105582;0,991105582;0,991105582;5,840296167;0,148736148;0,001842706;0,001842706;0,001842706;0,001842706;0,000228977;0,000228977;0,000228977;0,000228977;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Parte 2: svm; mlp";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;mean_fit_time;mean_score_time;mean_test_accuracy;mean_test_f1_score;mean_test_precision;mean_test_recall;mean_train_accuracy;mean_train_f1_score;mean_train_precision;mean_train_recall;metodo;param_mlpclassifier__activation;param_mlpclassifier__alpha;param_mlpclassifier__hidden_layer_sizes;param_mlpclassifier__max_iter;param_mlpclassifier__solver;param_mlpclassifier__tol;param_svc__C;param_svc__kernel;params;rank_test_accuracy;rank_test_f1_score;rank_test_precision;rank_test_recall;split0_test_accuracy;split0_test_f1_score;split0_test_precision;split0_test_recall;split0_train_accuracy;split0_train_f1_score;split0_train_precision;split0_train_recall;split1_test_accuracy;split1_test_f1_score;split1_test_precision;split1_test_recall;split1_train_accuracy;split1_train_f1_score;split1_train_precision;split1_train_recall;split2_test_accuracy;split2_test_f1_score;split2_test_precision;split2_test_recall;split2_train_accuracy;split2_train_f1_score;split2_train_precision;split2_train_recall;split3_test_accuracy;split3_test_f1_score;split3_test_precision;split3_test_recall;split3_train_accuracy;split3_train_f1_score;split3_train_precision;split3_train_recall;split4_test_accuracy;split4_test_f1_score;split4_test_precision;split4_test_recall;split4_train_accuracy;split4_train_f1_score;split4_train_precision;split4_train_recall;split5_test_accuracy;split5_test_f1_score;split5_test_precision;split5_test_recall;split5_train_accuracy;split5_train_f1_score;split5_train_precision;split5_train_recall;split6_test_accuracy;split6_test_f1_score;split6_test_precision;split6_test_recall;split6_train_accuracy;split6_train_f1_score;split6_train_precision;split6_train_recall;split7_test_accuracy;split7_test_f1_score;split7_test_precision;split7_test_recall;split7_train_accuracy;split7_train_f1_score;split7_train_precision;split7_train_recall;split8_test_accuracy;split8_test_f1_score;split8_test_precision;split8_test_recall;split8_train_accuracy;split8_train_f1_score;split8_train_precision;split8_train_recall;split9_test_accuracy;split9_test_f1_score;split9_test_precision;split9_test_recall;split9_train_accuracy;split9_train_f1_score;split9_train_precision;split9_train_recall;std_fit_time;std_score_time;std_test_accuracy;std_test_f1_score;std_test_precision;std_test_recall;std_train_accuracy;std_train_f1_score;std_train_precision;std_train_recall
0;84,57973447;32,61210482;0,969298392;0,969298392;0,969298392;0,969298392;0,971233373;0,971233373;0,971233373;0,971233373;svm;;;;;;;0.1;linear;{'svc__C': 0.1, 'svc__kernel': 'linear'};6;6;6;6;0,965914787;0,965914787;0,965914787;0,965914787;0,971364371;0,971364371;0,971364371;0,971364371;0,969423559;0,969423559;0,969423559;0,969423559;0,971141525;0,971141525;0,971141525;0,971141525;0,972263993;0,972263993;0,972263993;0,972263993;0,970844398;0,970844398;0,970844398;0,970844398;0,969418449;0,969418449;0,969418449;0,969418449;0,971420613;0,971420613;0,971420613;0,971420613;0,96875;0,96875;0,96875;0,96875;0,971160631;0,971160631;0,971160631;0,971160631;0,969418449;0,969418449;0,969418449;0,969418449;0,971290622;0,971290622;0,971290622;0,971290622;0,970583319;0,970583319;0,970583319;0,970583319;0,971049748;0,971049748;0,971049748;0,971049748;0,966906234;0,966906234;0,966906234;0,966906234;0,971291155;0,971291155;0,971291155;0,971291155;0,97023909;0,97023909;0,97023909;0,97023909;0,971440774;0,971440774;0,971440774;0,971440774;0,97006689;0,97006689;0,97006689;0,97006689;0,971329892;0,971329892;0,971329892;0,971329892;1,426704733;0,768732586;0,001715868;0,001715868;0,001715868;0,001715868;0,000176044;0,000176044;0,000176044;0,000176044
1;211,1719171;79,18575616;0,832436407;0,832436407;0,832436407;0,832436407;0,832436408;0,832436408;0,832436408;0,832436408;svm;;;;;;;0.1;rbf;{'svc__C': 0.1, 'svc__kernel': 'rbf'};10;10;10;10;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832525489;0,832525489;0,832525489;0,832525489;0,83242651;0,83242651;0,83242651;0,83242651;0,832525489;0,832525489;0,832525489;0,832525489;0,83242651;0,83242651;0,83242651;0,83242651;0,832636683;0,832636683;0,832636683;0,832636683;0,832414164;0,832414164;0,832414164;0,832414164;0,83277592;0,83277592;0,83277592;0,83277592;0,832398708;0,832398708;0,832398708;0,832398708;2,607468702;0,85869914;0,000169119;0,000169119;0,000169119;0,000169119;1,88E-05;1,88E-05;1,88E-05;1,88E-05
2;70,10881038;22,65168157;0,978473777;0,978473777;0,978473777;0,978473777;0,98605401;0,98605401;0,98605401;0,98605401;svm;;;;;;;1;linear;{'svc__C': 1, 'svc__kernel': 'linear'};2;2;2;2;0,976274018;0,976274018;0,976274018;0,976274018;0,986406433;0,986406433;0,986406433;0,986406433;0,977777778;0,977777778;0,977777778;0,977777778;0,985979313;0,985979313;0,985979313;0,985979313;0,983458647;0,983458647;0,983458647;0,983458647;0,985830749;0,985830749;0,985830749;0,985830749;0,977606952;0,977606952;0,977606952;0,977606952;0,986146704;0,986146704;0,986146704;0,986146704;0,981283422;0,981283422;0,981283422;0,981283422;0,985979573;0,985979573;0,985979573;0,985979573;0,977272727;0,977272727;0,977272727;0,977272727;0,986146704;0,986146704;0,986146704;0,986146704;0,978940331;0,978940331;0,978940331;0,978940331;0,985905554;0,985905554;0,985905554;0,985905554;0,977101788;0,977101788;0,977101788;0,977101788;0,98622124;0,98622124;0,98622124;0,98622124;0,978766093;0,978766093;0,978766093;0,978766093;0,986073199;0,986073199;0,986073199;0,986073199;0,976254181;0,976254181;0,976254181;0,976254181;0,985850633;0,985850633;0,985850633;0,985850633;3,278946405;0,869434316;0,00217666;0,00217666;0,00217666;0,00217666;0,00017149;0,00017149;0,00017149;0,00017149
3;209,624833;78,94516549;0,832436407;0,832436407;0,832436407;0,832436407;0,832436408;0,832436408;0,832436408;0,832436408;svm;;;;;;;1;rbf;{'svc__C': 1, 'svc__kernel': 'rbf'};10;10;10;10;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832247285;0,832247285;0,832247285;0,832247285;0,832457427;0,832457427;0,832457427;0,832457427;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832386364;0,832386364;0,832386364;0,832386364;0,832441968;0,832441968;0,832441968;0,832441968;0,832525489;0,832525489;0,832525489;0,832525489;0,83242651;0,83242651;0,83242651;0,83242651;0,832525489;0,832525489;0,832525489;0,832525489;0,83242651;0,83242651;0,83242651;0,83242651;0,832636683;0,832636683;0,832636683;0,832636683;0,832414164;0,832414164;0,832414164;0,832414164;0,83277592;0,83277592;0,83277592;0,83277592;0,832398708;0,832398708;0,832398708;0,832398708;3,336108124;0,941648368;0,000169119;0,000169119;0,000169119;0,000169119;1,88E-05;1,88E-05;1,88E-05;1,88E-05
4;95,21496229;21,15568385;0,978674332;0,978674332;0,978674332;0,978674332;0,992193218;0,992193218;0,992193218;0,992193218;svm;;;;;;;5;linear;{'svc__C': 5, 'svc__kernel': 'linear'};1;1;1;1;0,977777778;0,977777778;0,977777778;0,977777778;0,992256124;0,992256124;0,992256124;0,992256124;0,977610693;0,977610693;0,977610693;0,977610693;0,992293264;0,992293264;0,992293264;0,992293264;0,98128655;0,98128655;0,98128655;0,98128655;0,992014708;0,992014708;0,992014708;0,992014708;0,978275401;0,978275401;0,978275401;0,978275401;0,992330548;0,992330548;0,992330548;0,992330548;0,979946524;0,979946524;0,979946524;0,979946524;0,992349118;0,992349118;0,992349118;0,992349118;0,979110963;0,979110963;0,979110963;0,979110963;0,992126277;0,992126277;0,992126277;0,992126277;0,979608892;0,979608892;0,979608892;0,979608892;0,992107853;0,992107853;0,992107853;0,992107853;0,977268929;0,977268929;0,977268929;0,977268929;0,99234926;0,99234926;0,99234926;0,99234926;0,9784317;0,9784317;0,9784317;0,9784317;0,991978163;0,991978163;0,991978163;0,991978163;0,977424749;0,977424749;0,977424749;0,977424749;0,992126862;0,992126862;0,992126862;0,992126862;7,516585789;0,951090447;0,001232778;0,001232778;0,001232778;0,001232778;0,000132577;0,000132577;0,000132577;0,000132577
